t,roll,pitch
7.034210,-0.000308,0.018684
7.036218,-0.000310,0.019746
7.038196,-0.000386,0.020750
7.040251,-0.000345,0.021818
7.042198,-0.000310,0.022800
7.044236,-0.000287,0.023937
7.046205,-0.000303,0.024962
7.048198,-0.000264,0.026023
7.050207,-0.000361,0.027168
7.052201,-0.000314,0.028282
7.054204,-0.000384,0.029359
7.056209,-0.000472,0.030391
7.058202,-0.000484,0.031397
7.060238,-0.000412,0.032485
7.062204,-0.000349,0.033403
7.064206,-0.000321,0.034400
7.066217,-0.000292,0.035493
7.068206,-0.000254,0.036464
7.070202,-0.000243,0.037452
7.072204,-0.000275,0.038412
7.074243,-0.000237,0.039376
7.076214,-0.000145,0.040371
7.078199,-0.000154,0.041354
7.080257,-0.000259,0.042248
7.082295,-0.000230,0.043108
7.084236,-0.000338,0.044098
7.086208,-0.000319,0.045103
7.088200,-0.000271,0.046059
7.090353,-0.000232,0.047118
7.092183,-0.000226,0.048035
7.094219,-0.000184,0.048983
7.096225,-0.000241,0.050032
7.098117,-0.000194,0.050961
7.100238,-0.000187,0.051910
7.102078,-0.000177,0.052597
7.104217,-0.000139,0.053482
7.106055,-0.000112,0.054285
7.108252,-0.000063,0.055189
7.110202,-0.000051,0.056027
7.112201,-0.000072,0.056832
7.114204,-0.000056,0.057528
7.116211,-0.000125,0.058205
7.118302,-0.000152,0.059031
7.120211,-0.000219,0.059814
7.122195,-0.000299,0.060418
7.124212,-0.000321,0.061294
7.126213,-0.000311,0.062028
7.128202,-0.000321,0.062787
7.130205,-0.000249,0.063517
7.132199,-0.000321,0.064196
7.134046,-0.000395,0.064795
7.136251,-0.000455,0.065618
7.138203,-0.000494,0.066322
7.140217,-0.000526,0.067119
7.142205,-0.000556,0.067819
7.144207,-0.000385,0.068531
7.146220,-0.000245,0.069229
7.148205,-0.000191,0.069900
7.150227,-0.000262,0.070476
7.152202,-0.000205,0.071091
7.154201,-0.000241,0.071705
7.156233,-0.000195,0.072377
7.158197,-0.000208,0.072990
7.160204,-0.000163,0.073584
7.162200,-0.000182,0.074138
7.164252,-0.000169,0.074755
7.166218,-0.000252,0.075258
7.168201,-0.000263,0.075748
7.170201,-0.000340,0.076271
7.172203,-0.000297,0.076823
7.174223,-0.000307,0.077327
7.176206,-0.000356,0.077909
7.178203,-0.000267,0.078407
7.180205,-0.000307,0.078946
7.182205,-0.000190,0.079477
7.184218,-0.000182,0.079901
7.186219,-0.000080,0.080233
7.188198,-0.000135,0.080578
7.190211,-0.000159,0.080968
7.192204,-0.000106,0.081470
7.194213,-0.000103,0.081947
7.196235,-0.000125,0.082353
7.198213,-0.000128,0.082663
7.200212,-0.000244,0.083054
7.202210,-0.000329,0.083321
7.204421,-0.000310,0.083672
7.206185,-0.000242,0.083967
7.208208,-0.000231,0.084301
7.210206,-0.000287,0.084690
7.212206,-0.000289,0.084904
7.214211,-0.000351,0.085127
7.216236,-0.000198,0.085414
7.218193,-0.000189,0.085704
7.220241,-0.000098,0.085814
7.222142,-0.000045,0.086006
7.224134,-0.000012,0.086101
7.226245,-0.000049,0.086248
7.228067,-0.000013,0.086466
7.230138,-0.000043,0.086658
7.232207,-0.000061,0.086841
7.234227,-0.000033,0.086934
7.236207,-0.000068,0.087022
7.238199,-0.000053,0.087090
7.240208,-0.000083,0.087062
7.242206,-0.000093,0.087029
7.244213,-0.000080,0.087168
7.246201,-0.000015,0.087172
7.248200,0.000012,0.087192
7.250064,0.000030,0.087203
7.252230,0.000143,0.087240
7.254207,0.000169,0.087237
7.256212,0.000180,0.087132
7.258030,0.000216,0.087064
7.260319,0.000244,0.087013
7.263111,0.000131,0.086909
7.264223,0.000095,0.086852
7.266204,0.000003,0.086747
7.268209,-0.000027,0.086485
7.270216,-0.000103,0.086318
7.272207,-0.000082,0.086214
7.274211,-0.000169,0.086030
7.276209,-0.000111,0.085822
7.278203,-0.000077,0.085612
7.280216,0.000076,0.085440
7.282203,-0.000002,0.085281
7.284404,-0.000034,0.085010
7.286185,0.000006,0.084756
7.288219,-0.000039,0.084517
7.290206,-0.000048,0.084272
7.292212,0.000009,0.083941
7.294201,0.000015,0.083679
7.296223,-0.000106,0.083367
7.298210,-0.000095,0.082876
7.300212,-0.000006,0.082556
7.302194,-0.000030,0.082261
7.304215,-0.000070,0.081750
7.306227,-0.000016,0.081303
7.308194,-0.000069,0.080918
7.310247,-0.000006,0.080592
7.312198,0.000061,0.080110
7.314228,0.000071,0.079789
7.316205,0.000070,0.079497
7.318209,0.000112,0.079003
7.320215,0.000243,0.078524
7.322197,0.000254,0.077982
7.324211,0.000171,0.077623
7.326046,0.000147,0.077195
7.328238,0.000099,0.076656
7.330197,0.000077,0.076123
7.332201,0.000026,0.075577
7.334209,-0.000010,0.075080
7.336210,-0.000014,0.074505
7.338207,-0.000135,0.073945
7.340217,-0.000102,0.073334
7.342204,-0.000045,0.072772
7.344210,-0.000058,0.072131
7.346211,0.000033,0.071497
7.348204,-0.000003,0.070859
7.350197,-0.000086,0.070211
7.352207,-0.000002,0.069645
7.354203,-0.000017,0.068974
7.356222,-0.000039,0.068298
7.358215,-0.000030,0.067483
7.360200,0.000001,0.066801
7.362212,0.000053,0.066168
7.364198,0.000061,0.065508
7.366205,0.000108,0.064740
7.368150,0.000110,0.064031
7.370309,0.000091,0.063117
7.372190,0.000200,0.062384
7.374207,0.000148,0.061527
7.376081,0.000021,0.060806
7.378220,0.000037,0.060000
7.380246,0.000011,0.059142
7.382197,0.000083,0.058275
7.384216,-0.000007,0.057335
7.386203,0.000089,0.056535
7.388201,0.000098,0.055765
7.390247,-0.000028,0.054941
7.392212,-0.000016,0.054070
7.394200,-0.000077,0.053124
7.396230,-0.000026,0.052296
7.398194,0.000047,0.051468
7.400198,0.000084,0.050615
7.402340,0.000226,0.049615
7.404189,0.000287,0.048700
7.406201,0.000333,0.047831
7.408203,0.000440,0.046971
7.410205,0.000472,0.046085
7.412208,0.000471,0.045118
7.414209,0.000544,0.044163
7.416217,0.000527,0.043207
7.418200,0.000445,0.042253
7.420199,0.000411,0.041202
7.422199,0.000370,0.040246
7.424231,0.000305,0.039332
7.426198,0.000347,0.038430
7.428202,0.000302,0.037505
7.430198,0.000155,0.036496
7.432200,0.000144,0.035442
7.434246,0.000122,0.034523
7.436194,0.000082,0.033543
7.438205,0.000027,0.032503
7.440206,-0.000002,0.031580
7.442211,-0.000052,0.030562
7.444054,-0.000010,0.029641
7.446244,0.000027,0.028541
7.448202,0.000114,0.027517
7.450207,0.000128,0.026455
7.452200,0.000204,0.025453
7.454049,0.000223,0.024585
7.456217,0.000207,0.023550
7.458198,0.000146,0.022538
7.460203,0.000067,0.021470
7.462199,0.000059,0.020472
7.464105,0.000099,0.019386
7.466210,0.000041,0.018222
7.468199,-0.000015,0.017288
7.470258,0.000013,0.016128
7.472196,0.000023,0.015080
7.474077,0.000099,0.014003
7.476236,0.000162,0.012811
7.478029,0.000206,0.011976
7.480220,0.000217,0.010750
7.482201,0.000244,0.009622
7.484210,0.000198,0.008487
7.486203,0.000180,0.007351
7.488198,0.000245,0.006315
7.490199,0.000180,0.005205
7.492203,0.000128,0.004149
7.494208,0.000158,0.003073
7.496173,0.000208,0.002017
7.498175,0.000281,0.000883
7.500188,0.000295,-0.000161
7.502090,0.000308,-0.001183
7.504084,0.000242,-0.002119
7.506240,0.000174,-0.003374
7.508191,0.000090,-0.004605
7.510018,0.000074,-0.005612
7.512228,0.000062,-0.006795
7.514094,0.000100,-0.007957
7.516302,0.000138,-0.009161
7.518044,0.000217,-0.009973
7.520227,0.000133,-0.011112
7.522205,0.000130,-0.012261
7.524037,0.000089,-0.013170
7.526227,0.000016,-0.014397
7.528202,0.000036,-0.015455
7.530216,0.000055,-0.016612
7.532204,0.000020,-0.017737
7.534218,0.000125,-0.018813
7.536232,0.000191,-0.019937
7.538197,0.000139,-0.020967
7.540297,0.000171,-0.022123
7.542195,0.000238,-0.023112
7.544120,0.000237,-0.024060
7.546217,0.000226,-0.025119
7.548046,0.000152,-0.026092
7.550220,0.000081,-0.027148
7.552202,0.000117,-0.028148
7.554211,0.000011,-0.029356
7.556196,-0.000081,-0.030428
7.558211,-0.000138,-0.031478
7.560217,-0.000082,-0.032532
7.562203,-0.000082,-0.033483
7.564257,-0.000066,-0.034571
7.566218,0.000049,-0.035615
7.568201,0.000083,-0.036637
7.570214,-0.000038,-0.037677
7.572198,-0.000066,-0.038617
7.574230,-0.000130,-0.039575
7.576190,-0.000110,-0.040432
7.578205,-0.000079,-0.041524
7.580207,-0.000123,-0.042563
7.583448,-0.000058,-0.044111
7.583988,-0.000192,-0.044438
7.586259,-0.000243,-0.045548
7.588191,-0.000205,-0.046460
7.590208,-0.000158,-0.047347
7.592377,-0.000109,-0.048295
7.594184,-0.000086,-0.049040
7.596207,-0.000025,-0.049948
7.598204,0.000014,-0.050915
7.600279,0.000003,-0.051849
7.602192,0.000008,-0.052654
7.604462,0.000001,-0.053655
7.606004,0.000055,-0.054262
7.608227,0.000067,-0.055223
7.610298,0.000103,-0.056062
7.612195,0.000184,-0.056910
7.614038,0.000223,-0.057751
7.616271,0.000299,-0.058688
7.618192,0.000413,-0.059470
7.620255,0.000517,-0.060274
7.622191,0.000424,-0.061025
7.624229,0.000405,-0.061777
7.626518,0.000321,-0.062699
7.628173,0.000263,-0.063292
7.630149,0.000266,-0.064019
7.632188,0.000400,-0.064783
7.634515,0.000363,-0.065594
7.636186,0.000398,-0.066256
7.638025,0.000379,-0.066820
7.640023,0.000411,-0.067445
7.642224,0.000407,-0.068115
7.644243,0.000465,-0.068799
7.646065,0.000496,-0.069494
7.648213,0.000460,-0.070228
7.650219,0.000531,-0.070862
7.652189,0.000566,-0.071423
7.654211,0.000601,-0.072045
7.656203,0.000668,-0.072601
7.658208,0.000677,-0.073278
7.660196,0.000688,-0.073957
7.662204,0.000628,-0.074480
7.664204,0.000589,-0.074989
7.666206,0.000546,-0.075497
7.668201,0.000568,-0.075992
7.670222,0.000566,-0.076498
7.672199,0.000632,-0.076980
7.674251,0.000558,-0.077534
7.676213,0.000694,-0.077984
7.678196,0.000624,-0.078356
7.680223,0.000668,-0.078856
7.682196,0.000673,-0.079379
7.684222,0.000686,-0.079848
7.686203,0.000747,-0.080250
7.688201,0.000750,-0.080600
7.690238,0.000856,-0.081053
7.692202,0.000785,-0.081364
7.694228,0.000786,-0.081682
7.696215,0.000753,-0.081980
7.698199,0.000800,-0.082534
7.700196,0.000818,-0.082922
7.702133,0.000914,-0.083233
7.704215,0.000854,-0.083550
7.706279,0.000734,-0.083814
7.708192,0.000695,-0.084151
7.710087,0.000644,-0.084274
7.712222,0.000639,-0.084549
7.714209,0.000774,-0.084718
7.716108,0.000671,-0.084926
7.718210,0.000660,-0.085256
7.720201,0.000641,-0.085473
7.722207,0.000648,-0.085575
7.724205,0.000731,-0.085691
7.726207,0.000705,-0.085832
7.728208,0.000755,-0.085991
7.730206,0.000752,-0.086078
7.732213,0.000805,-0.086336
7.734198,0.000741,-0.086430
7.736210,0.000641,-0.086652
7.738199,0.000648,-0.086818
7.740209,0.000652,-0.086983
7.742007,0.000587,-0.087167
7.744233,0.000577,-0.087198
7.746200,0.000575,-0.087238
7.748204,0.000586,-0.087123
7.750187,0.000580,-0.087025
7.752201,0.000584,-0.087088
7.754205,0.000719,-0.087099
7.756195,0.000764,-0.087061
7.758408,0.000792,-0.087105
7.760122,0.000744,-0.087079
7.762111,0.000722,-0.086959
7.764022,0.000762,-0.086812
7.766251,0.000687,-0.086617
7.768103,0.000520,-0.086564
7.770221,0.000517,-0.086451
7.772220,0.000571,-0.086182
7.774375,0.000609,-0.086017
7.776174,0.000584,-0.085880
7.778206,0.000545,-0.085641
7.780209,0.000507,-0.085450
7.782199,0.000498,-0.085231
7.784202,0.000486,-0.085008
7.786205,0.000462,-0.084776
7.788216,0.000389,-0.084564
7.790199,0.000416,-0.084324
7.792201,0.000483,-0.084093
7.794203,0.000500,-0.083831
7.796211,0.000536,-0.083400
7.798204,0.000521,-0.083089
7.800216,0.000526,-0.082732
7.802205,0.000632,-0.082407
7.804205,0.000646,-0.082052
7.806224,0.000610,-0.081686
7.808211,0.000643,-0.081150
7.810198,0.000658,-0.080858
7.812202,0.000580,-0.080417
7.814203,0.000548,-0.079906
7.816212,0.000470,-0.079601
7.818202,0.000525,-0.079175
7.820206,0.000447,-0.078770
7.822203,0.000476,-0.078251
7.824204,0.000468,-0.077783
7.826228,0.000454,-0.077249
7.828207,0.000476,-0.076813
7.830208,0.000465,-0.076200
7.832204,0.000378,-0.075651
7.834211,0.000353,-0.075123
7.836209,0.000479,-0.074399
7.838243,0.000484,-0.073786
7.840211,0.000482,-0.073299
7.842090,0.000454,-0.072733
7.844218,0.000476,-0.072102
7.846210,0.000535,-0.071412
7.848217,0.000532,-0.070745
7.850199,0.000598,-0.070112
7.852208,0.000609,-0.069419
7.854246,0.000595,-0.068753
7.856228,0.000680,-0.067941
7.858193,0.000550,-0.067301
7.860238,0.000522,-0.066522
7.862200,0.000518,-0.065901
7.864051,0.000486,-0.065208
7.866245,0.000498,-0.064461
7.868197,0.000535,-0.063676
7.870273,0.000567,-0.062887
7.872281,0.000545,-0.062042
7.874193,0.000551,-0.061314
7.876212,0.000602,-0.060492
7.878206,0.000529,-0.059697
7.880200,0.000446,-0.058889
7.882202,0.000388,-0.058081
7.884220,0.000446,-0.057234
7.886213,0.000535,-0.056381
7.888203,0.000633,-0.055481
7.890217,0.000619,-0.054658
7.892260,0.000618,-0.053795
7.894177,0.000641,-0.052854
7.896234,0.000642,-0.052046
7.898187,0.000556,-0.051161
7.900123,0.000496,-0.050338
7.902439,0.000559,-0.049232
7.904240,0.000582,-0.048363
7.906134,0.000482,-0.047482
7.908212,0.000599,-0.046550
7.910208,0.000578,-0.045674
7.912206,0.000543,-0.044801
7.914268,0.000506,-0.043895
7.916208,0.000474,-0.043087
7.918199,0.000480,-0.042121
7.920198,0.000344,-0.041226
7.922203,0.000224,-0.040234
7.924211,0.000287,-0.039365
7.926199,0.000321,-0.038460
7.928200,0.000304,-0.037398
7.930203,0.000303,-0.036342
7.932204,0.000341,-0.035230
7.934207,0.000330,-0.034226
7.936219,0.000454,-0.033284
7.938196,0.000439,-0.032245
7.940199,0.000446,-0.031169
7.942212,0.000500,-0.030172
7.944193,0.000573,-0.029108
7.946224,0.000513,-0.028056
7.948196,0.000556,-0.027099
7.950210,0.000504,-0.026003
7.952212,0.000484,-0.024994
7.954252,0.000436,-0.023998
7.956204,0.000476,-0.022969
7.958200,0.000507,-0.021949
7.960213,0.000590,-0.020878
7.962209,0.000647,-0.019765
7.964204,0.000669,-0.018628
7.966053,0.000605,-0.017596
7.968264,0.000589,-0.016528
7.970053,0.000598,-0.015697
7.972222,0.000615,-0.014548
7.974150,0.000590,-0.013441
7.976212,0.000608,-0.012329
7.978203,0.000590,-0.011252
7.980209,0.000606,-0.010187
7.982201,0.000645,-0.009098
7.984126,0.000617,-0.008047
7.986225,0.000767,-0.006957
7.988209,0.000884,-0.005871
7.990251,0.000863,-0.004688
7.992164,0.000899,-0.003660
7.994203,0.000853,-0.002588
7.996204,0.000805,-0.001484
7.998209,0.000727,-0.000399
8.000213,0.000724,0.000626
8.002204,0.000755,0.001628
8.004215,0.000760,0.002690
8.006200,0.000774,0.003731
8.008207,0.000820,0.004894
8.010209,0.000802,0.006079
8.012711,0.000686,0.007422
8.014135,0.000637,0.008295
8.016250,0.000597,0.009477
8.018199,0.000550,0.010576
8.020199,0.000637,0.011691
8.022209,0.000623,0.012717
8.024249,0.000599,0.013802
8.026201,0.000650,0.014853
8.028202,0.000730,0.015911
8.030081,0.000623,0.016876
8.032230,0.000617,0.017980
8.034229,0.000564,0.018984
8.036202,0.000577,0.020005
8.038231,0.000464,0.021110
8.040194,0.000448,0.022026
8.042235,0.000478,0.023137
8.044194,0.000430,0.024182
8.046220,0.000422,0.025224
8.048199,0.000339,0.026169
8.050240,0.000286,0.027303
8.052202,0.000235,0.028350
8.054260,0.000261,0.029324
8.056219,0.000326,0.030330
8.058198,0.000384,0.031329
8.060223,0.000362,0.032304
8.062204,0.000348,0.033273
8.064205,0.000393,0.034314
8.066255,0.000373,0.035455
8.068199,0.000443,0.036354
8.070229,0.000438,0.037309
8.072207,0.000353,0.038330
8.074214,0.000320,0.039330
8.076207,0.000308,0.040361
8.078223,0.000241,0.041270
8.080196,0.000317,0.042223
8.082220,0.000313,0.043185
8.084205,0.000313,0.044174
8.086239,0.000324,0.045132
8.088204,0.000350,0.046070
8.090118,0.000331,0.046928
8.092222,0.000253,0.047864
8.094204,0.000297,0.048743
8.096206,0.000328,0.049674
8.098214,0.000345,0.050609
8.100215,0.000218,0.051452
8.102206,0.000318,0.052344
8.104213,0.000247,0.053180
8.106204,0.000271,0.054044
8.108199,0.000243,0.054864
8.110224,0.000161,0.055736
8.112209,0.000076,0.056481
8.114227,0.000013,0.057338
8.116206,-0.000051,0.058091
8.118200,-0.000069,0.058972
8.120220,-0.000124,0.059826
8.122349,-0.000216,0.060685
8.124216,-0.000218,0.061332
8.125993,-0.000150,0.062055
8.128232,-0.000055,0.062835
8.130116,0.000051,0.063462
8.132217,0.000028,0.064180
8.134223,0.000072,0.064841
8.136203,-0.000033,0.065588
8.138201,-0.000082,0.066331
8.140219,-0.000038,0.066999
8.142220,0.000009,0.067747
8.144210,-0.000069,0.068399
8.146218,-0.000130,0.069024
8.148196,-0.000005,0.069724
8.150212,0.000071,0.070479
8.152211,0.000013,0.071118
8.154207,0.000069,0.071706
8.156241,0.000104,0.072529
8.158200,0.000183,0.073074
8.160220,0.000137,0.073581
8.162209,0.000189,0.074150
8.164218,0.000124,0.074690
8.166223,0.000054,0.075237
8.168198,0.000104,0.075705
8.170218,0.000077,0.076274
8.172197,0.000096,0.076786
8.174166,0.000113,0.077339
8.176216,0.000132,0.077957
8.178204,0.000031,0.078418
8.180210,0.000063,0.078977
8.182213,0.000037,0.079473
8.184170,-0.000007,0.079871
8.186208,-0.000019,0.080247
8.188199,-0.000006,0.080630
8.190200,0.000007,0.081045
8.192199,0.000066,0.081461
8.194235,0.000061,0.081814
8.196193,0.000081,0.082181
8.198197,0.000079,0.082547
8.200195,-0.000007,0.082936
8.202212,-0.000045,0.083237
8.204206,-0.000038,0.083598
8.206215,-0.000075,0.083860
8.208205,-0.000123,0.084126
8.210202,-0.000117,0.084402
8.211989,-0.000235,0.084614
8.214271,-0.000233,0.084931
8.216192,-0.000264,0.085129
8.218198,-0.000257,0.085463
8.220210,-0.000262,0.085655
8.222201,-0.000241,0.085774
8.224204,-0.000234,0.085891
8.226212,-0.000220,0.086033
8.228196,-0.000241,0.086211
8.230207,-0.000257,0.086468
8.232205,-0.000267,0.086574
8.234221,-0.000235,0.086643
8.236200,-0.000209,0.086787
8.238201,-0.000211,0.086857
8.240199,-0.000263,0.087002
8.242206,-0.000318,0.086981
8.244212,-0.000300,0.086980
8.246210,-0.000311,0.087018
8.248204,-0.000325,0.087112
8.250222,-0.000274,0.087145
8.252201,-0.000262,0.087115
8.254212,-0.000324,0.087182
8.256233,-0.000195,0.087101
8.258184,-0.000199,0.087024
8.260204,-0.000334,0.086927
8.262204,-0.000288,0.086875
8.264053,-0.000205,0.086822
8.266252,-0.000303,0.086651
8.268195,-0.000377,0.086466
8.270212,-0.000407,0.086402
8.272208,-0.000431,0.086315
8.274208,-0.000399,0.086140
8.276202,-0.000436,0.085825
8.278205,-0.000448,0.085593
8.280205,-0.000431,0.085485
8.282204,-0.000533,0.085329
8.284210,-0.000465,0.085065
8.286190,-0.000491,0.084934
8.288203,-0.000523,0.084654
8.290205,-0.000576,0.084380
8.292206,-0.000615,0.084141
8.294210,-0.000666,0.083977
8.296225,-0.000531,0.083657
8.298206,-0.000620,0.083298
8.300276,-0.000683,0.082918
8.302217,-0.000679,0.082487
8.304201,-0.000657,0.082159
8.306227,-0.000648,0.081810
8.308216,-0.000729,0.081502
8.310247,-0.000718,0.081143
8.312200,-0.000721,0.080784
8.314205,-0.000684,0.080351
8.316233,-0.000624,0.079906
8.318200,-0.000669,0.079382
8.320158,-0.000606,0.078987
8.322212,-0.000550,0.078587
8.324203,-0.000441,0.078126
8.326222,-0.000416,0.077723
8.328200,-0.000495,0.077204
8.330213,-0.000452,0.076639
8.332203,-0.000393,0.076096
8.334210,-0.000415,0.075493
8.336232,-0.000442,0.074936
8.338209,-0.000430,0.074319
8.340207,-0.000428,0.073720
8.342204,-0.000388,0.072959
8.344207,-0.000338,0.072323
8.346212,-0.000389,0.071753
8.348236,-0.000332,0.071074
8.350217,-0.000392,0.070426
8.352198,-0.000341,0.069789
8.354205,-0.000385,0.069181
8.356230,-0.000348,0.068541
8.358200,-0.000331,0.067948
8.360198,-0.000293,0.067340
8.362199,-0.000338,0.066667
8.364209,-0.000421,0.065960
8.366014,-0.000474,0.065235
8.368231,-0.000492,0.064412
8.370206,-0.000453,0.063502
8.372296,-0.000480,0.062743
8.374270,-0.000474,0.062018
8.376182,-0.000509,0.061240
8.378290,-0.000500,0.060366
8.380192,-0.000429,0.059729
8.382199,-0.000466,0.058924
8.384201,-0.000503,0.058080
8.386225,-0.000538,0.057251
8.388086,-0.000536,0.056402
8.390230,-0.000528,0.055435
8.392203,-0.000404,0.054594
8.394274,-0.000259,0.053614
8.396197,-0.000271,0.052684
8.398205,-0.000255,0.051816
8.400201,-0.000275,0.051047
8.402205,-0.000277,0.050083
8.404116,-0.000296,0.049257
8.406228,-0.000283,0.048303
8.408199,-0.000193,0.047491
8.410203,-0.000145,0.046639
8.412200,-0.000272,0.045671
8.414205,-0.000282,0.044648
8.416203,-0.000290,0.043679
8.418375,-0.000328,0.042695
8.420172,-0.000370,0.041740
8.422202,-0.000360,0.040753
8.424034,-0.000268,0.039751
8.426277,-0.000355,0.038513
8.428199,-0.000299,0.037643
8.430206,-0.000272,0.036692
8.432202,-0.000348,0.035659
8.434202,-0.000322,0.034588
8.436234,-0.000273,0.033542
8.438071,-0.000323,0.032714
8.440216,-0.000330,0.031590
8.442202,-0.000382,0.030608
8.444210,-0.000372,0.029612
8.446221,-0.000329,0.028543
8.448204,-0.000330,0.027451
8.450432,-0.000337,0.026306
8.452169,-0.000256,0.025372
8.454223,-0.000201,0.024355
8.456226,-0.000112,0.023392
8.458209,-0.000096,0.022352
8.460228,-0.000083,0.021372
8.462196,-0.000143,0.020333
8.464223,-0.000144,0.019295
8.466042,-0.000037,0.018308
8.468219,-0.000105,0.017047
8.470198,-0.000179,0.015886
8.472201,-0.000143,0.014744
8.474205,-0.000125,0.013671
8.476237,-0.000218,0.012619
8.478199,-0.000280,0.011601
8.480199,-0.000188,0.010514
8.482201,-0.000200,0.009397
8.484206,-0.000150,0.008324
8.486208,-0.000132,0.007192
8.488207,-0.000134,0.006051
8.490225,-0.000085,0.004951
8.492217,-0.000107,0.003818
8.494201,-0.000082,0.002873
8.496251,-0.000075,0.001701
8.498206,-0.000101,0.000689
8.500201,-0.000142,-0.000432
8.502202,-0.000188,-0.001478
8.504211,-0.000070,-0.002474
8.506254,-0.000020,-0.003571
8.508195,-0.000015,-0.004601
8.510201,0.000068,-0.005866
8.512201,0.000067,-0.007022
8.514287,0.000038,-0.008152
8.516213,0.000066,-0.009256
8.518213,0.000117,-0.010358
8.520203,0.000114,-0.011424
8.522157,0.000031,-0.012379
8.524212,0.000082,-0.013418
8.526218,0.000127,-0.014434
8.528209,0.000143,-0.015585
8.530202,0.000173,-0.016581
8.532027,0.000208,-0.017571
8.534192,0.000186,-0.018771
8.536214,0.000199,-0.019834
8.538203,0.000107,-0.020846
8.540203,0.000133,-0.021935
8.542202,0.000098,-0.022952
8.544333,0.000120,-0.024129
8.546194,0.000098,-0.025184
8.548198,0.000096,-0.026180
8.550204,0.000103,-0.027254
8.552204,0.000126,-0.028271
8.554199,0.000136,-0.029230
8.556221,0.000175,-0.030253
8.558201,0.000174,-0.031257
8.560201,0.000180,-0.032223
8.562204,0.000179,-0.033275
8.563995,0.000209,-0.034192
8.566224,0.000318,-0.035285
8.568201,0.000251,-0.036319
8.570203,0.000292,-0.037323
8.572200,0.000374,-0.038309
8.574220,0.000451,-0.039263
8.576504,0.000444,-0.040379
8.578177,0.000527,-0.041166
8.580223,0.000625,-0.042095
8.582206,0.000700,-0.042987
8.584200,0.000832,-0.043920
8.586244,0.000718,-0.044819
8.588196,0.000867,-0.045751
8.590197,0.000930,-0.046715
8.592203,0.000841,-0.047775
8.594324,0.000861,-0.048768
8.596200,0.000867,-0.049616
8.598200,0.000813,-0.050518
8.600203,0.000813,-0.051387
8.602204,0.000736,-0.052244
8.604267,0.000621,-0.053156
8.606220,0.000565,-0.054077
8.608239,0.000514,-0.055100
8.610197,0.000488,-0.056013
8.612201,0.000527,-0.056794
8.614206,0.000510,-0.057555
8.616223,0.000452,-0.058409
8.618205,0.000525,-0.059145
8.620201,0.000614,-0.059975
8.622400,0.000614,-0.060915
8.624194,0.000673,-0.061693
8.626214,0.000691,-0.062493
8.628240,0.000727,-0.063299
8.630206,0.000728,-0.064115
8.632202,0.000673,-0.064831
8.634166,0.000642,-0.065558
8.636242,0.000716,-0.066295
8.638210,0.000768,-0.066940
8.640208,0.000691,-0.067694
8.642205,0.000642,-0.068472
8.644212,0.000616,-0.069174
8.646230,0.000532,-0.069870
8.648214,0.000541,-0.070522
8.650251,0.000497,-0.071169
8.652197,0.000497,-0.071788
8.654120,0.000606,-0.072413
8.656216,0.000596,-0.073036
8.658204,0.000593,-0.073617
8.660200,0.000615,-0.074193
8.662010,0.000653,-0.074693
8.664006,0.000663,-0.075302
8.666242,0.000638,-0.075971
8.668202,0.000669,-0.076579
8.670127,0.000638,-0.077026
8.672192,0.000613,-0.077561
8.674031,0.000675,-0.077975
8.676234,0.000599,-0.078601
8.678209,0.000582,-0.079010
8.680198,0.000440,-0.079511
8.682111,0.000387,-0.080074
8.684026,0.000358,-0.080404
8.686245,0.000488,-0.080853
8.688210,0.000468,-0.081223
8.690211,0.000414,-0.081544
8.692202,0.000379,-0.081890
8.694196,0.000423,-0.082267
8.696216,0.000380,-0.082546
8.698206,0.000446,-0.082948
8.700215,0.000437,-0.083265
8.702201,0.000443,-0.083534
8.704207,0.000465,-0.083891
8.706214,0.000531,-0.084148
8.708113,0.000453,-0.084396
8.710214,0.000572,-0.084765
8.712043,0.000598,-0.085034
8.714215,0.000471,-0.085277
8.716207,0.000557,-0.085584
8.718196,0.000613,-0.085668
8.720206,0.000567,-0.085870
8.722215,0.000597,-0.086037
8.724196,0.000585,-0.086146
8.726200,0.000501,-0.086384
8.728198,0.000482,-0.086551
8.730221,0.000462,-0.086642
8.732225,0.000356,-0.086864
8.734200,0.000356,-0.086895
8.736264,0.000440,-0.086897
8.738193,0.000471,-0.086976
8.740195,0.000360,-0.086989
8.742219,0.000356,-0.087043
8.744135,0.000310,-0.086878
8.746243,0.000299,-0.086792
8.748204,0.000303,-0.086808
8.750197,0.000284,-0.086858
8.752201,0.000314,-0.086939
8.754215,0.000316,-0.086852
8.756241,0.000288,-0.086818
8.758197,0.000339,-0.086743
8.760199,0.000386,-0.086596
8.762206,0.000353,-0.086526
8.764209,0.000350,-0.086411
8.766215,0.000354,-0.086274
8.768204,0.000254,-0.086236
8.770199,0.000284,-0.086037
8.772201,0.000342,-0.085905
8.774208,0.000362,-0.085649
8.776205,0.000432,-0.085507
8.778207,0.000423,-0.085361
8.780200,0.000428,-0.085078
8.782201,0.000454,-0.084839
8.784208,0.000420,-0.084522
8.786231,0.000495,-0.084303
8.788199,0.000347,-0.084040
8.790201,0.000284,-0.083754
8.792215,0.000247,-0.083503
8.794214,0.000319,-0.083211
8.796222,0.000318,-0.082897
8.798214,0.000486,-0.082495
